0,0,0,8,64,226,546,1046,1694,2380,2892
0,1968,1904,1708,1384,984,584,260,64,0,0
0,0,64,392,972,1600,2000,1944,1372,512,0
0,1968,1904,1708,1384,984,584,260,64,0,0
0,1968,1904,1708,1384,984,584,260,64,0,0
0,0,0,8,64,226,546,1046,1694,2380,2892
